0.71977824,0.5371184,0.23283982,0.3867733,0.92036605,1.0,0.38207,0.35819057,1.0,0.9344534,0.73460394,0.25939333,0.44842556,1.0,0.18269277,0.09258634,0.9985868,0.1507485,0.06412808,0.37554887
0.9058612,0.710929,0.16303955,0.34032533,0.10138297,0.0,0.18501802,0.057083495,0.0,0.042257797,0.14025722,0.4000004,0.5768688,0.0,0.4863896,0.5954208,0.008254167,0.089267746,0.23593435,0.13455164
0.230544,0.29306045,0.5902715,0.2457105,0.1763285,0.0,0.19376048,0.005289439,1.0,0.060822852,0.3485728,0.26789588,0.58167386,0.0,0.6241894,0.7724438,0.037247483,0.0483398,0.2838656,0.75645685
0.2846088,0.17378163,0.49876484,0.24032815,0.2913338,1.0,0.30983216,0.00058682327,1.0,0.080803566,0.24990383,0.65720266,0.5370755,0.0,0.44897753,0.7659675,0.0055043097,0.08436305,0.23179302,0.47187433
0.24450316,0.26939246,0.53243417,0.23144007,0.71247995,1.0,0.53412557,0.0022936566,1.0,0.7052614,0.38632923,0.5228532,0.5654296,0.0,0.36962995,0.45832205,0.9798467,0.099448815,0.07122247,0.90998596
0.25028697,0.32708967,0.6438048,0.28988126,0.19199929,0.0,0.21534908,0.1305383,0.0,0.046055894,0.31781912,0.75874007,0.558034,0.0,0.57703334,0.7602698,0.0051590283,0.05155617,0.07950359,0.53551894
0.48854405,0.24520566,0.72771764,0.26800805,0.11195908,0.0,0.22105154,0.0027984641,0.0,0.0323044,0.4946337,0.42090127,0.6135377,0.0,0.5360355,0.8854665,0.013392566,0.208272,0.085370466,0.050447248
0.17164896,0.31090492,0.43981892,0.24723528,0.40822288,1.0,0.38309276,0.6597571,0.0,0.2630324,0.4919843,0.18508881,0.5298776,0.0,0.35584676,0.5644036,0.009627021,0.03499297,0.31735912,0.7822199
0.46163532,0.3564811,0.6384647,0.2723008,0.11682914,0.0,0.16763958,0.01045476,1.0,0.048351824,0.19619536,0.40814343,0.58044595,0.0,0.50533694,0.6470132,0.07725855,0.041495215,0.039297502,0.77300674
0.6128862,0.53947955,0.19608884,0.2796416,0.09096489,0.0,0.09588392,0.0026576587,0.0,0.070141986,0.32875606,0.2177326,0.619866,0.0,0.5848886,0.53995264,0.26577494,0.08732836,0.07825675,0.056237448
0.8267166,0.49602264,0.09044069,0.29882962,0.46357447,0.0,0.23362233,0.13057214,0.0,0.40452707,0.2984673,0.44115382,0.6377657,0.0,0.46118554,0.6823665,0.004639148,0.07184322,0.06831991,0.091751575
0.42593175,0.38825148,0.03137209,0.30335978,0.49989823,1.0,0.26133725,0.0004422351,1.0,0.25735402,0.293897,0.13604066,0.50240576,0.0,0.18632701,0.47475225,0.034936197,0.12671255,0.046442486,0.70857906
0.3823659,0.48506907,0.59630144,0.30239657,0.1548498,0.0,0.27406883,0.0053813406,1.0,0.05361586,0.33778933,0.471189,0.50345755,0.0,0.6549021,0.7648185,0.012184504,0.08371401,0.14491782,0.30015305
0.48235595,0.4462136,0.24618237,0.29549125,0.5328573,0.0,0.56072253,0.0100202095,0.0,0.75569904,0.5468983,0.69587207,0.5993737,0.0,0.54477453,0.7017781,0.009652342,0.119420715,0.16507408,0.19508587
0.49755335,0.32957417,0.20605797,0.2233925,0.80121803,1.0,0.39048833,0.039884683,1.0,0.85301375,0.5810193,0.69701666,0.5614162,0.0,0.26289147,0.36850473,0.9900399,0.26945177,0.06177072,0.6705589
0.4677908,0.34508926,0.06826595,0.22343192,0.8286419,0.0,0.26433063,0.10477249,1.0,0.8784024,0.52611357,0.3150564,0.5607087,0.0,0.2540646,0.6201703,0.7113327,0.12699427,0.084029414,0.32247782
0.8369205,0.33983693,0.3705364,0.26479587,0.2603801,0.0,0.2622367,0.007919091,1.0,0.1595481,0.2435,0.2606229,0.5737967,0.0,0.31127712,0.68122226,0.19139169,0.09745784,0.19013427,0.08922872
0.8569857,0.42324698,0.36438376,0.32273638,0.46355325,0.0,0.32572508,0.020183405,1.0,0.4278263,0.2650929,0.31286317,0.4670807,0.0,0.40842813,0.4836932,0.009962262,0.08015401,0.44619772,0.11243193
0.7878562,0.42451748,0.36204058,0.3040852,0.52273464,0.0,0.4033792,0.098826356,1.0,0.42381743,0.39827582,0.28023693,0.5369363,0.0,0.32662413,0.5621821,0.085420266,0.057689823,0.1460959,0.18702626
0.78890675,0.29998025,0.13536318,0.28970483,0.3031019,0.0,0.22179715,0.00061958586,1.0,0.14371444,0.72460383,0.18249047,0.5040164,0.0,0.25160778,0.56753075,0.008216844,0.14849412,0.060964875,0.1671445
0.7722725,0.42069188,0.20701432,0.28555253,0.39379996,0.0,0.2606997,0.0030908645,0.0,0.15753782,0.6182662,0.14611748,0.51134384,0.0,0.43101966,0.66885924,0.0035470477,0.12668873,0.11559889,0.05678631
0.8386488,0.33868927,0.29457048,0.24837078,0.61698854,0.0,0.2758778,0.0014350552,0.0,0.60376906,0.64638084,0.17968357,0.46077237,0.0,0.29645714,0.5882984,0.023003729,0.1273217,0.10288938,0.4098525
0.80120224,0.33486247,0.21853848,0.2984388,0.7539605,0.0,0.3761605,0.0077379947,1.0,0.5931749,0.5222304,0.099691875,0.570196,0.0,0.3360384,0.71148676,0.005345773,0.059556026,0.063860424,0.09147144
