0.38549823,0.13135572,0.44198695,0.25449526,0.6758054,0.0,0.5593397,0.0035373918,0.0,0.7406024,0.5547901,0.60265887,0.50456965,0.0,0.15324825,0.61967933,0.015340696,0.12633409,0.09420354,0.81523955
0.31270167,0.19650094,0.32001215,0.249416,0.72048795,0.0,0.425277,0.020378131,0.0,0.7297065,0.5035381,0.52238184,0.53315973,0.0,0.24826306,0.60877335,0.01000481,0.10691287,0.10642652,0.66206014
0.3207929,0.16908692,0.33570236,0.24634896,0.7186855,1.0,0.4560071,0.04315739,0.0,0.7858176,0.5922321,0.37286136,0.61892587,0.0,0.2562742,0.5157715,0.009466758,0.09661401,0.080503605,0.79795516
0.31780255,0.17536288,0.3162251,0.25221133,0.69182533,0.0,0.5273938,0.005837077,0.0,0.71713465,0.4854658,0.3659927,0.5319525,0.0,0.33148974,0.5501309,0.04393583,0.1124432,0.14848198,0.87958866
0.3488492,0.19200887,0.22663622,0.24216966,0.8188793,1.0,0.42687193,0.03631341,1.0,0.84825855,0.6860364,0.60133165,0.6386881,0.0,0.38747013,0.6097103,0.014631666,0.08772433,0.098980196,0.750033
0.51366454,0.28109744,0.13363887,0.29874393,0.516191,1.0,0.33440292,0.061246607,1.0,0.3005505,0.326144,0.4657118,0.49312335,0.0,0.18371096,0.7533255,0.07977837,0.16738684,0.08768825,0.4130911
0.52675897,0.22777285,0.86239,0.27350566,0.2702252,0.0,0.45735392,0.06536997,0.0,0.13338485,0.34396598,0.62708104,0.5151833,0.0,0.56386656,0.6596308,0.003305894,0.04049811,0.08225416,0.7438792
0.8696663,0.5311663,0.102563925,0.28404018,0.7710524,0.0,0.3878006,0.28708476,1.0,0.824317,0.7040713,0.6129394,0.6578513,0.0,0.28991392,0.6972523,0.013883305,0.11873324,0.2522952,0.45484287
0.84086055,0.5431135,0.30038807,0.25258306,0.7870316,0.0,0.3328309,0.15067863,1.0,0.79898006,0.4311345,0.6955744,0.66475546,0.0,0.48011655,0.7728769,0.0051907594,0.068958394,0.39629743,0.6969212
0.82882726,0.5590186,0.13075946,0.29590514,0.47318456,0.0,0.39812362,0.0038581868,1.0,0.6141809,0.28493533,0.7540609,0.6049747,0.0,0.29539657,0.75990623,0.007975924,0.10937338,0.20963714,0.5258744
